id,name,decade,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,time_signature,valence,date_match
1uAYzAogqtmB63DDrikfQE,All My Life,1970,0.759,0.449,326315,0.158,4.8899999999999996e-05,2,0.106,-14.890999999999998,1,2021-10-15,0.0324,135.787,3,0.21100000000000002,0
5PEZkffAuajAjDnhTVq2UK,Thinking of You,1970,0.122,0.687,177080,0.855,0.0,2,0.0805,-6.676,1,2010-12-29,0.0462,128.707,4,0.968,0
5649Z8x6LW0AqxvySBIwWF,Goodnight Irene,1970,0.34,0.46299999999999997,191907,0.711,0.0845,4,0.13,-5.766,1,2010-12-29,0.0314,165.93200000000004,4,0.951,0
6vlKVAt7XIgdsay7bh5S2v,No Reply,1970,0.669,0.688,158787,0.8690000000000001,0.0455,0,0.24100000000000002,-6.21,1,2010-12-29,0.0314,118.26100000000001,4,0.917,0
7ogaEW9gcpAGNW8lZOZjDP,Ghostriders,1970,0.0069700000000000005,0.619,180000,0.836,0.000132,5,0.35600000000000004,-9.827,1,1990-01-01,0.0454,109.41,4,0.8390000000000001,0
2mlqBD9IJLptdFKqRt1FOz,Ghostriders in the Sky,1970,0.124,0.5820000000000001,180653,0.912,0.006679999999999999,9,0.846,-5.725,0,2010-12-29,0.067,109.54799999999999,4,0.8420000000000001,0
25s71jHuuAhFqwchklzlSz,I Don´t Wanna Talk About It,1970,0.000342,0.455,76537,0.917,1.66e-05,4,0.146,-4.631,1,2018-01-05,0.0518,159.994,3,0.88,0
44izZ0LMraPhnqdPXnua72,Blackberry Way,1970,0.161,0.613,203947,0.659,0.00015900000000000002,0,0.126,-6.643,1,2010-12-29,0.0341,111.941,4,0.428,0
6uYM1xsg69mzynbikvv5Rq,Let the Rhythm Just,1970,0.309,0.818,355386,0.7190000000000001,0.000197,2,0.0779,-6.916,1,2014-06-10,0.0748,98.009,4,0.785,0
2DuU81ZEiJK2GbMRKuLydf,Lily Moon - Isaac Chambers Remix,1970,0.18100000000000002,0.794,398161,0.414,0.00486,4,0.636,-6.603,0,2016-12-02,0.0595,84.994,4,0.436,0
0NRXZh6JNSoOxtOEDyKxCW,Rain - CloZee Remix,1970,0.0521,0.674,258928,0.604,0.154,10,0.111,-8.68,0,2016-12-02,0.039,99.977,4,0.163,0
3F1m47YW2AvovPoLsao7ZM,Twirl Me,1970,0.0218,0.578,337033,0.525,0.00010400000000000001,0,0.168,-7.507999999999999,1,2013-07-16,0.0417,80.038,4,0.183,0
6HhSXfE5awuROXf2Bu7J2i,Shine Bright,1970,0.0458,0.8079999999999999,271796,0.736,1.7899999999999998e-05,10,0.156,-7.028,0,2015-08-07,0.182,104.037,4,0.731,0
3mhound3zrAGBW7LoMHZDw,Get Your Damn Hands off My Rainstick,1970,0.11199999999999999,0.602,230400,0.856,0.625,9,0.195,-5.77,0,2022-07-22,0.0568,75.006,3,0.341,0
0d1uSWof5oWbGQhg7oMhZX,Bebe,1970,0.13,0.6779999999999999,363429,0.501,0.698,10,0.0826,-8.326,0,2020-10-02,0.0335,140.02100000000002,4,0.483,0
3GM2cjY0taFBM6dzRqvv4g,Take Wing,1970,0.0674,0.631,272400,0.603,0.271,8,0.0901,-7.75,1,2017-03-10,0.03,100.01,4,0.267,0
72agqtBl9TMBoO2D1zxWms,Chill or Be Chilled,1970,0.35,0.7959999999999999,376279,0.7170000000000001,3.7000000000000006e-06,11,0.27899999999999997,-7.065,0,2016-04-15,0.0578,120.00299999999999,4,0.762,0
5kNG6ElHeZvaJ4MQdLQ0Fd,Forever Lost,1970,0.0136,0.807,268386,0.741,0.0,2,0.0929,-5.599,1,2014-06-10,0.086,97.98899999999999,4,0.885,0
1YUGbMlKQA4aIpn5aRQLEq,Feel Alright,1970,0.0196,0.39899999999999997,157107,0.8909999999999999,0.0,9,0.376,-4.393,1,2017-02-09,0.0466,135.391,4,0.65,0
5NENMjIiiSmzEuIR4af6QY,I Love You Anyway,1970,0.375,0.496,187347,0.33299999999999996,0.0185,2,0.132,-9.357999999999999,1,2017-02-09,0.0252,108.994,3,0.297,0
6SY5q5DmOrhoC7MoRU3nEg,Who Do You Think,1970,0.602,0.547,169305,0.8390000000000001,1.65e-05,0,0.125,-5.907,1,2010-08-12,0.0731,128.915,4,0.512,0
6FF5sVSDFCBh8M0w1T04o4,Feel Alright,1970,0.0325,0.47100000000000003,156293,0.8320000000000001,0.0527,9,0.359,-6.425,1,2004-06-28,0.0376,141.101,4,0.7120000000000001,0
4zAKrgqXy2GodHcCyPEdoU,Scenes,1970,0.0759,0.452,270213,0.779,0.0031,7,0.105,-7.4910000000000005,1,2004-06-28,0.0494,75.047,4,0.41700000000000004,0
2eEJmVe5ZuG61cSv8ZcPOs,Time,1970,0.0562,0.386,261400,0.838,0.0112,9,0.0622,-9.647,1,2004-06-28,0.124,98.744,4,0.498,0
6QUJNeT4tu8enEyXBz8aqa,I Love You Anyway,1970,0.62,0.48100000000000004,225907,0.43,0.0074,2,0.713,-13.193,1,2004-06-28,0.0571,116.65,3,0.28300000000000003,0
4bdmoujphg6jMglRNTLtmb,Sizzlin',1970,0.488,0.483,158964,0.847,0.00101,7,0.536,-5.044,1,2010-08-12,0.0452,80.443,4,0.868,0
5xQF8zzrhrhYMxr3gFjuOa,Believe In Me,1970,0.00575,0.523,153561,0.7559999999999999,0.00406,4,0.6459999999999999,-5.485,0,2010-08-12,0.0276,97.641,4,0.818,0
3L0TAphsU8EtRts3hb9QqV,It Won't Be Wrong,1970,0.00114,0.35,182020,0.563,2.3100000000000002e-05,2,0.609,-6.393,1,2010-08-12,0.0296,136.84,4,0.479,0
6nBIC8PExAR9jDBF6u3BzC,Sumu - Popcorn,1970,0.444,0.513,161200,0.608,0.691,7,0.0832,-9.95,0,1972-06-14,0.0346,136.645,4,0.795,1
4AXRtbHlOgmCCuUIaScYIA,Yöllä on tuhat silmää,1970,0.158,0.603,133600,0.276,0.0,10,0.124,-13.1,1,2013-02-25,0.0265,89.583,4,0.512,0
5YLK0DsO8YMDNqrYQsmaai,Farmareissa vaan,1970,0.815,0.611,182280,0.45899999999999996,1.63e-05,9,0.0849,-9.7,1,1973,0.0403,88.53200000000002,4,0.823,1
6eM6LVaJE1dbyKYampJmVK,Kuinka voit sä kaukomailla - How Are Things in California,1970,0.237,0.503,141179,0.648,4.76e-06,0,0.27699999999999997,-9.633,0,1972-06-14,0.0362,120.694,4,0.769,1
1x54cV6fzWh11Jshnm2JXD,Jostakin laulun kuulin,1970,0.6609999999999999,0.381,189006,0.369,0.000575,11,0.196,-11.13,0,1973,0.0277,94.51799999999999,3,0.348,1
3troIcnbdyx2yVqPcGgseh,Kukat kun kukkivat,1970,0.589,0.609,179920,0.21100000000000002,0.000135,0,0.138,-13.89,1,1973,0.045,130.189,4,0.32899999999999996,1
79zbU3ww5zZd88RKhc9o5f,Se alkaa se päättyy - For No One,1970,0.6729999999999999,0.7140000000000001,126187,0.6729999999999999,0.0030800000000000003,9,0.0971,-9.068,1,2014-04-25,0.0599,92.65100000000001,4,0.243,0
572VnedhSTN2ujCkblcWHC,"Polttaa, polttaa - Mama Papa",1970,0.42,0.721,207428,0.762,5.3400000000000004e-05,7,0.0979,-9.521,1,1973,0.0399,124.624,4,0.963,1
0hqkdtAOyAgcy1MsCwFxFJ,Ensi kesää odotan,1970,0.8029999999999999,0.706,176456,0.483,0.0,8,0.187,-10.201,1,1973,0.045,130.07399999999998,4,0.722,1
71hOs59uyIYs0BK48wKRtG,Listen to My Song,1970,0.823,0.359,205973,0.509,2.65e-05,4,0.221,-10.395,0,1973,0.0435,168.516,4,0.675,1
7Ki9SDxWpUU8aXIX2gq2C2,انا نجم,1970,0.672,0.516,245611,0.413,5.59e-05,6,0.111,-13.296,0,2022-07-13,0.0385,92.012,4,0.287,0
1ILuHIun2pGia5kXEQraT9,علي باب السيما,1970,0.498,0.772,151302,0.255,0.111,0,0.0803,-16.787,0,2022-07-13,0.0348,108.025,4,0.534,0
4IwVR6QqAfw7NZTY2Q5Wes,حكمة الايام,1970,0.299,0.6459999999999999,182101,0.33399999999999996,0.0,1,0.10300000000000001,-12.138,0,2022-07-13,0.0334,120.00200000000001,4,0.41,0
3GECSrOzhsjQgrLL1IHaL1,الوقت فات,1970,0.156,0.907,179840,0.19399999999999998,0.00042,0,0.11900000000000001,-19.105999999999998,0,2022-07-13,0.0578,111.979,4,0.619,0
4jnzEBpYiNIbU3RvLR9c91,ياما سوا,1970,0.0142,0.693,203733,0.732,0.0,2,0.0548,-9.472999999999999,1,2022-07-13,0.0308,131.965,4,0.932,0
3ezPkU87vxrcsmpDX9yf9S,إحنا النهارده,1970,0.237,0.8029999999999999,136277,0.637,5.99e-05,1,0.0832,-8.584,1,2022-07-13,0.0289,104.01100000000001,4,0.831,0
5e1WEFOWCfhP9qMQjqrm9V,الكلبة لاسي,1970,0.00556,0.625,136576,0.763,0.0,7,0.124,-11.96,1,2022-07-13,0.0543,146.037,4,0.667,0
56YF3oVUvGmfpMmgNNSgFI,يابنت الناس,1970,0.133,0.8859999999999999,155648,0.792,0.00861,10,0.0842,-8.769,1,2022-07-13,0.0418,98.027,4,0.9640000000000001,0
0DpdIlzlLjM1zR2MgVK3wr,Every Body Loves My baby,1970,0.121,0.8759999999999999,152277,0.754,7.049999999999999e-05,2,0.0544,-8.231,1,2022-07-13,0.0398,112.031,4,0.95,0
4bRKhABo7BeOmaCFJWhoBC,House Of The Rising Sun,1970,0.00427,0.711,174336,0.522,0.08900000000000001,1,0.0642,-12.235,0,2022-07-13,0.0284,135.01,4,0.785,0
0LyR8MZT3A2tp58dgHeNhB,君は天然色,1970,0.413,0.361,306947,0.8640000000000001,0.0,9,0.182,-5.101,1,2021-03-21,0.0436,138.286,4,0.614,0
5osxC77ZVAIXIE5Q3DMUuu,幸せな結末,1970,0.051,0.49,276867,0.638,0.00511,5,0.188,-8.635,1,1997-11-12,0.0315,115.594,4,0.34,0
38XNkVwthnLAUH2RmoKCz3,カナリア諸島にて,1970,0.665,0.6679999999999999,241293,0.67,0.00249,10,0.0911,-6.059,1,2021-03-21,0.0314,122.28,4,0.5710000000000001,0
5fpJALmnFU2UQC8pisHRTr,恋するカレン,1970,0.233,0.429,205360,0.6940000000000001,0.0,4,0.17600000000000002,-6.022,1,2021-03-21,0.0327,119.838,4,0.409,0
3YU95mjjAYzx4gVgK0RioG,夢で逢えたら,1970,0.377,0.511,233573,0.645,0.0,10,0.0479,-7.4910000000000005,1,2021-04-24,0.0327,117.39,4,0.93,0
05cPxtumQhtpLhPBnnCf3x,雨のウェンズデイ,1970,0.17,0.586,266480,0.62,0.00278,1,0.131,-8.366,0,2021-03-21,0.0291,102.22,4,0.391,0
1ryIUczPOFdfFXdZp4jZtv,さらばシベリア鉄道,1970,0.0638,0.473,274680,0.821,0.000101,4,0.154,-6.181,0,2021-03-21,0.028999999999999998,143.888,4,0.711,0
3LwT3xNUxHmtZ2BqezNcJQ,ペパーミント・ブルー,1970,0.0361,0.418,302187,0.65,7.809999999999999e-05,0,0.141,-7.367000000000001,0,1984-03-21,0.0318,113.223,4,0.47100000000000003,0
4abmivWHbLtFMzc0GUfSz6,Velvet Motel,1970,0.539,0.672,225627,0.785,2.26e-05,2,0.098,-7.303,1,2021-03-21,0.0386,126.91799999999999,4,0.835,0
0N5AhEzIbPAaO79PJA8GXO,FUN×4,1970,0.209,0.7859999999999999,206320,0.779,1.95e-06,6,0.65,-6.242999999999999,0,2021-03-21,0.113,130.593,4,0.89,0
3cL2cZ2EJohaccWcjfx5AH,酒は大関こころいき,1970,0.514,0.456,200507,0.25,0.0,7,0.171,-8.234,1,2002-09-26,0.027999999999999997,100.48,3,0.19899999999999998,0
45MteDVL2qrL4EZh5bZxc4,果てなき大地の上に,1970,0.405,0.507,246947,0.507,0.0112,2,0.0935,-7.9179999999999975,1,2022-05-22,0.0529,172.072,4,0.4370000000000001,0
4qpoEfQZayFSQcMUMKAIGs,Imagine,1970,0.922,0.562,241000,0.289,0.000248,0,0.12300000000000001,-13.667,1,2022-05-22,0.0362,71.0,4,0.265,0
5j1zlw8rc1aC9H5O46HaDt,海からの願い,1970,0.6729999999999999,0.391,225427,0.48100000000000004,0.0235,9,0.12,-6.492000000000001,1,2022-05-22,0.0273,79.498,4,0.33399999999999996,0
1h67skU9M9um3m4Kf4nz1G,声をあげて泣いていいですか,1970,0.8390000000000001,0.32799999999999996,221347,0.295,0.000121,5,0.11199999999999999,-8.695,1,2022-05-22,0.0373,163.151,4,0.228,0
3URDBDrs8SW9ZsoI6pJHbu,花はどこへ行った,1970,0.946,0.461,263800,0.228,0.107,9,0.0928,-14.215,1,2022-05-22,0.0334,106.219,4,0.259,0
3QDjk5f3087BjnbxiRtN3M,なじょすべ Long Long Ago ~Takizakura~,1970,0.9159999999999999,0.5920000000000001,268680,0.369,0.00898,5,0.105,-12.620999999999999,0,2022-05-22,0.0681,104.274,4,0.335,0
4RRrIq088bzxbuODK11gnU,On The Sunny Side Of The Street,1970,0.721,0.5589999999999999,181667,0.435,0.0,11,0.28300000000000003,-9.38,0,1958-05-21,0.0394,106.939,4,0.541,0
5D4yBkYPvTRQXNhOPtS6QR,When You're Smiling/The Sheik Of Araby,1970,0.188,0.603,240667,0.688,0.0,7,0.0688,-9.69,0,1957,0.19699999999999998,117.789,4,0.8029999999999999,0
0EEg6uDM33Vkx9rDFrkxac,I Wish You Love,1970,0.8959999999999999,0.344,229667,0.209,1.41e-06,1,0.18100000000000002,-10.885,1,1957-02-02,0.0301,87.464,4,0.265,0
2mebFHrlB8e9dFPoihLbGY,Angelina / Zooma Zooma,1970,0.6940000000000001,0.55,256760,0.7020000000000001,2.82e-06,1,0.649,-8.479,1,1957-11-01,0.395,130.73,4,0.8420000000000001,0
7sWMlm3IHmRYtNb3cq5uam,That Old Black Magic - Remastered,1970,0.251,0.637,177493,0.397,4.85e-06,2,0.255,-12.149000000000001,0,2007-07-17,0.134,124.206,4,0.713,0
4Old6tQfQg6djKlEavn9HV,Don't Take Your Love From Me,1970,0.6829999999999999,0.528,185667,0.435,0.0,8,0.12,-8.217,1,1957-02-02,0.0385,94.236,4,0.565,0
43nAwASZ7AZMWzfGyCnY48,"Baby, Won't You Please Come Home",1970,0.375,0.742,125840,0.209,0.0,3,0.125,-13.357000000000001,1,1957,0.0924,102.509,4,0.722,0
1JqoR8xggumOhg0I6RLMU0,"Hey, Boy! Hey, Girl!",1970,0.54,0.66,174333,0.391,0.0,8,0.17,-11.412,1,1959-06-01,0.0847,111.021,4,0.9109999999999999,0
2FYFxDuc0R0kKwtTqLxuu9,"Swing, Swing, Swing (Sing, Sing, Sing)",1970,0.142,0.607,181000,0.764,0.000138,7,0.128,-4.976,1,2000-02-28,0.0901,104.97,4,0.534,0
3tehbInETB1XtlqVcNMQC9,How Are Ya' Fixed For Love? - Remastered 1998,1970,0.754,0.6559999999999999,145133,0.327,0.0,8,0.349,-9.45,1,1959,0.0379,64.961,4,0.8,0
6wrptu9SlLfq8bE6C86kEX,Che Vuole Questa Musica Stasera,1970,0.687,0.499,217187,0.33899999999999997,1.91e-05,0,0.11199999999999999,-10.147,0,2003,0.0317,90.86399999999999,3,0.29,0
1MAPtjVErGTqDv2a5YRzMs,Ornella - From Vedo nudo,1970,0.386,0.392,145000,0.32799999999999996,0.358,0,0.10099999999999999,-16.665,0,2011,0.0494,125.691,3,0.231,0
43kTRgSSJ1wQp74hCh99mU,Dramma della gelosia - Titoli,1970,0.36,0.22399999999999998,238760,0.55,0.8540000000000001,1,0.115,-9.443,1,2014-01-01,0.0283,99.195,4,0.253,0
4dPnyaHuSuazWDvIXRBRZo,L'amore dice Ciao (Slow Take) - Remastered,1970,0.93,0.42100000000000004,258107,0.282,0.35700000000000004,5,0.106,-16.523,1,1968-01-02,0.0294,62.419,3,0.255,0
15ciR23QJUx8NFf3XIXNuo,I lunghi giorni della vendetta - Main Titles,1970,0.13699999999999998,0.204,72187,0.366,0.71,0,0.11800000000000001,-12.514000000000001,1,1967,0.0356,84.656,4,0.207,0
03KBBkHF2vaeRol4Qt3ccX,L'amore dice Ciao (Main Titles) - Remastered,1970,0.5670000000000001,0.254,192467,0.184,0.0291,5,0.0951,-13.424000000000001,1,1968-01-02,0.0357,183.726,4,0.276,0
3O8m1Xn67ho4HZ8Yoj6nMY,Woman's Parfume,1970,0.001,0.489,270213,0.795,0.0883,2,0.0552,-8.119,1,2003,0.0333,96.85700000000001,4,0.752,0
4INDxb3xXnGb4Rj5d3jG23,L'amore dice ciao - From La matriarca,1970,0.978,0.325,202960,0.203,0.401,5,0.0756,-18.243,1,2011,0.0343,59.637,3,0.251,0
11Rg4WVtwEQnLYrMrrqpvq,Tu amore mio,1970,0.995,0.7490000000000001,159053,0.20199999999999999,0.935,4,0.113,-17.495,0,2003,0.0506,103.535,4,0.726,0
6E3XqjY8hHVSoXWK2iQ0JH,"Dramma della gelosia, pt. 2",1970,0.731,0.287,89693,0.445,0.792,7,0.375,-15.465,0,2014-01-01,0.0366,104.234,4,0.0798,0
3lP9eoNsz04dMCfPIG0PpK,"Best of Friends - From ""The Fox & The Hound"" / Soundtrack",1970,0.657,0.28800000000000003,135347,0.207,0.0,5,0.363,-11.731,1,2002-08-20,0.0306,172.632,3,0.32,0
0LVKqNl5pWqcnQxwvA2PKh,It;s A Woman's Prerogative,1970,0.8909999999999999,0.552,224930,0.10300000000000001,0.0,10,0.35600000000000004,-17.77,1,2011-12-25,0.0373,105.99600000000001,4,0.583,0
15udn7zBBtrxDIjRvQ3SSf,Ain't She Sweet,1970,0.6829999999999999,0.747,176533,0.376,3.49e-06,7,0.0917,-14.362,1,1991-09-24,0.355,172.949,4,0.706,0
3qYXN5dl48x9LlzFqLn6rr,Takes Two to Tango,1970,0.8320000000000001,0.659,163805,0.218,0.0,5,0.233,-15.107999999999999,1,2013-03-31,0.0688,114.464,4,0.865,0
7jkjfCwgdJv5X5ecBt8xZm,Zing Went The Strings,1970,0.914,0.631,170800,0.316,0.0,5,0.35600000000000004,-11.949000000000002,1,2018-11-20,0.0645,128.187,4,0.66,0
6LCXtdBt9Tsue6PobKMbpo,"Dat's Love (Habanera) (from ""Carmen Jones"")",1970,0.9840000000000001,0.48100000000000004,222378,0.0379,0.0,2,0.32799999999999996,-27.006999999999998,1,1900-01-29,0.0682,127.64200000000001,4,0.52,0
4QgkilcIodzpf1WI6EN61m,"Bill Bailey, Won't You Please Come Home?",1970,0.82,0.669,150067,0.5870000000000001,0.0,1,0.614,-9.061,1,2018-11-20,0.0422,107.302,4,0.884,0
48s6Q4YV7Bw1q5MCKtG4IK,Summertime,1970,0.8590000000000001,0.485,164213,0.0666,0.0,11,0.098,-20.203,0,1959,0.0403,86.32600000000002,4,0.243,0
4gDpFrhxRhoqVQ57DQQXN8,"Dere's A Cafe On De Corner (from ""Carmen Jones"")",1970,0.9670000000000001,0.441,112092,0.0469,1.4300000000000005e-05,2,0.126,-25.480999999999998,1,1900-01-29,0.10400000000000001,184.158,3,0.5,0
41MNwKlkjrwUUu3mMt5TnM,Solid Gold Cadillac,1970,0.861,0.644,184667,0.16399999999999998,0.0,3,0.177,-14.035,1,2018-11-20,0.0747,105.45100000000001,4,0.466,0
7zjkSx1EUums3s1Yg2jPJD,Le sud,1970,0.451,0.534,275040,0.56,9.63e-05,4,0.11,-7.565,1,2004-01-01,0.0236,89.885,4,0.599,0
2NTZ1nzUqueH7odDcjLq5s,La Rua Madureira,1970,0.534,0.74,221813,0.674,0.0076900000000000015,11,0.355,-7.651,0,2019-12-13,0.10400000000000001,101.977,4,0.607,0
6Q2emXXZy652fNKkSSfNht,La rua Madureira,1970,0.491,0.532,203147,0.5,0.0014199999999999998,7,0.156,-8.696,1,2004-01-01,0.0685,122.854,5,0.505,0
0cV7Y3WH3iwsZTjibVyck1,Mirza,1970,0.3720000000000001,0.649,144040,0.845,0.0,5,0.142,-3.635,0,2004-01-01,0.0571,140.534,4,0.755,0
5nzDLvRsZo6aUwb0wMhogb,La maison près de la fontaine,1970,0.7879999999999999,0.467,225253,0.302,0.00065,5,0.36,-10.322000000000001,0,2004-01-01,0.0291,88.15,4,0.18,0
5MkRyZiEyNnosHTAYs23Mx,Le téléfon,1970,0.0621,0.813,167667,0.789,1.09e-05,1,0.0237,-5.632999999999999,1,2004-01-01,0.135,108.316,4,0.731,0
7a4N0VhEEcpABpMJ3onIVi,Les cornichons,1970,0.223,0.625,180067,0.925,7.14e-06,8,0.0578,-3.562,0,2004-01-01,0.0361,82.977,4,0.972,0
1EGjgdJadGF3q0aJ8RAHeV,Si tu m'aimes encore,1970,0.0242,0.4270000000000001,203867,0.5479999999999999,7.79e-05,7,0.0619,-7.675,0,2020-03-13,0.0686,155.15,3,0.36200000000000004,0
2zjt3PYAETsyTdH7y2oKYt,Je vends des robes,1970,0.228,0.607,197227,0.898,0.0,5,0.0411,-3.56,1,2004-01-01,0.29,174.342,4,0.6970000000000001,0
5F9wjd6mu9FYUBeAuPoKS3,Oh he hein bon,1970,0.11599999999999999,0.757,129667,0.759,0.0,0,0.0448,-4.975,1,2004-01-01,0.161,133.904,4,0.96,0
1deOV8lDnZ6u4TpBqOYYUV,Sadness Theme,1970,0.0131,0.415,209573,0.52,0.0632,0,0.401,-12.839,0,2011-01-01,0.0486,156.657,4,0.474,0
2Zr4pmt5wrf8eR92TZP1Te,Voices for Sadness Theme,1970,0.00798,0.445,104560,0.344,0.626,0,0.15,-12.712,0,2011-01-01,0.0301,74.78399999999998,4,0.41,0
1p7mItLdu7UzUWDffNyt8B,C'è un tempo per vivere,1970,0.9520000000000001,0.188,115333,0.345,0.9740000000000001,2,0.0969,-7.6179999999999986,1,1971,0.0344,82.57799999999997,4,0.255,1
25nadA8JnzbOWJkI0OPa5J,Jessica's Theme,1970,0.10300000000000001,0.43799999999999994,246653,0.621,0.000851,8,0.13699999999999998,-11.595,1,2002,0.0401,120.507,4,0.45799999999999996,0
17s4v6A9AuNoVs5ftHycpU,Here's the Dream,1970,0.951,0.218,157507,0.10099999999999999,0.00247,0,0.135,-13.87,0,2011-01-01,0.0369,187.146,4,0.0507,0
44l2JChBUktNlKcaDuDUcw,"Spies and Guys, Pt. 1 - Instrumental Version",1970,0.39,0.763,178787,0.29100000000000004,0.0469,4,0.309,-20.612,1,1983-01-01,0.0448,118.73100000000001,4,0.747,0
4RgfD2ffDd0W5gayxZ0oZH,M2,1970,0.0836,0.365,144667,0.461,0.968,2,0.28800000000000003,-10.819,0,1974,0.0332,123.24,4,0.171,1
3rEMH5ELOxeI9coVdooF5T,Estate,1970,0.508,0.67,168214,0.731,9.99e-06,10,0.138,-7.534,0,2021-12-03,0.115,97.928,4,0.653,0
0Ah54SNuUjWaM1dzp7vraX,C'e' un tempo per vincere: i mormoni alla riscossa,1970,0.0597,0.249,154747,0.428,0.863,3,0.109,-4.798,1,1971,0.0296,87.97,4,0.552,1
78z4eiBdCOIWIv7pHaaiaT,In the Middle of That Trouble Again,1970,0.755,0.599,204253,0.19399999999999998,0.0,4,0.0885,-24.363000000000003,1,1983-01-01,0.11800000000000001,200.183,4,0.695,0
0qMipvRrUpGHtuKEGrdo9j,Sport,1970,0.243,0.765,155827,0.684,5e-06,9,0.0856,-11.152000000000001,1,1995,0.185,119.52799999999999,4,0.754,0
2ZvNOGkA3mBmwru0VcK50C,When The Revolution Comes,1970,0.614,0.669,150867,0.5670000000000001,0.0,8,0.24600000000000002,-12.380999999999998,0,2008,0.335,81.93,4,0.909,0
1GpQEeboj3NTZFX7U5vA8T,Understand What Black Is,1970,0.0861,0.8079999999999999,369707,0.426,0.49,4,0.113,-12.732000000000001,0,2018-05-18,0.0432,139.997,4,0.765,0
4JHszDgtDVUdSchgAsqLzJ,The Music,1970,0.19699999999999998,0.8009999999999999,309507,0.373,0.0124,7,0.0895,-12.974,1,2018-05-18,0.32,75.09,4,0.36,0
5wTJlrhSsHyOkg5ZRLNAun,"Run, Nigger",1970,0.789,0.596,73421,0.639,0.0,2,0.0758,-14.869000000000002,0,1970,0.41600000000000004,80.38600000000002,4,0.726,1
0iiUAuji6jz4p9qUIbiIEU,It's a Trip,1970,0.391,0.508,286667,0.993,0.0,1,0.262,-2.762,1,2001,0.19899999999999998,115.535,4,0.511,0
5eK1hJYYyT2ycsziWxx7bn,"Wake Up, Niggers",1970,0.7959999999999999,0.721,167000,0.634,0.0,10,0.326,-11.64,0,2005-12-06,0.233,147.033,4,0.731,0
1eBxm1e50jiA5fu8t412Ii,Niggers Are Scared Of Revolution,1970,0.7859999999999999,0.639,316600,0.722,0.0,4,0.28,-11.339,0,2008,0.31,115.785,4,0.851,0
5xCERAW25auYIHQQUsSqyl,White Man's Got a God Complex,1970,0.841,0.7190000000000001,218707,0.524,0.0,6,0.677,-11.970999999999998,0,2001,0.768,81.678,4,0.7509999999999999,0
6kKnCCCr18FgzM3RnHj3ey,On The Subway,1970,0.542,0.5770000000000001,93533,0.52,0.0,10,0.124,-10.424000000000001,1,1970,0.22699999999999998,72.042,3,0.888,1
58fzD54jQ7oPcNe15AYsmm,"Black Angels, 13 Images from the Dark Land, Pt. 3 ""Return"" (Arr. J.P. Izquierdo for String Quartet & Orchestra): No. 10, God-music",1970,0.8959999999999999,0.0819,156827,0.0232,0.439,6,0.659,-30.706,1,2006-10-03,0.0515,173.02900000000002,3,0.0276,0
5jCzMg37CJdNonHt99cByR,A Little Midnight Music: VII. Blues in the Night,1970,0.993,0.28800000000000003,207293,0.00209,0.9229999999999999,6,0.111,-43.135,1,2005-06-01,0.0418,67.589,3,0.0792,0
3VWlBsfnCdY2G3AdN1IRlK,Black Angels: I. Departure,1970,0.6629999999999999,0.414,336782,0.223,0.0731,10,0.261,-17.425,0,1990-06-29,0.315,120.28399999999999,4,0.155,0
0GVLMLsakXPidUJ1ITytN0,"Black Angels (13 Images from the Dark Land) Pt. 1 ""Departure"": No. 1, Threnody I [Night of the Electric Insects]",1970,0.742,0.336,94707,0.363,0.902,7,0.738,-17.27,1,2003-06-01,0.327,105.304,1,0.247,0
4vEAb8bUzXQweIQyFnRKwd,Black Angels: III. Return,1970,0.247,0.153,434817,0.0401,0.0218,3,0.32299999999999995,-37.175,0,1990-06-29,0.0899,69.038,3,0.0367,0
3LZBUhSG0BPwh6V3p9naJC,"Black Angels, 13 Images from the Dark Land, Pt. 1 ""Departure"" (Arr. J.P. Izquierdo for String Quartet & Orchestra): No. 1, Threnody I. Night of the Electric Insects",1970,0.792,0.18600000000000005,89080,0.294,0.8190000000000001,10,0.9109999999999999,-21.555,0,2006-10-03,0.0786,82.75299999999999,3,0.0786,0
2fF2107g8Z6vDyzlS5b4mk,"Black Angels, 13 Images from the Dark Land, Pt. 3 ""Return"" (Arr. J.P. Izquierdo for String Quartet & Orchestra): Ancient Voices",1970,0.433,0.595,43320,0.00267,0.46399999999999997,0,0.10099999999999999,-34.178000000000004,1,2006-10-03,0.0396,39.566,3,0.39899999999999997,0
1EZe6IQB8sWCW2aAHlAQkf,Sea Theme Vox Balaenae,1970,0.35200000000000004,0.175,83680,0.00826,0.9009999999999999,1,0.226,-38.87,1,2006,0.0454,130.401,4,0.0568,0
4dQiax6xcRwnIv0NMAx3Ih,"Ancient Voices of Children: IVa. Todas las tardes en Granada, todas las tardes se muere un niño",1970,0.9440000000000001,0.154,172933,0.000628,0.27699999999999997,5,0.127,-47.854,0,2005-06-01,0.0397,134.553,4,0.0343,0
1HD0JfmZ0DzLLLogLFqJas,Black Angels: II. Absence,1970,0.45799999999999996,0.287,325730,0.0457,0.33899999999999997,7,0.0758,-23.129,0,1990-06-29,0.0877,115.38600000000001,4,0.0399,0
